variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,5,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.005025468911929798
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,11,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.005338812127044223
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,17,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.004255924583204446
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,29,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.004863216123964681
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,5,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005456010191671234
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,11,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005821826174081108
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,17,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.0044829996546507656
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,29,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005263487117790527
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,5,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.0058691501124039204
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,11,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.00606634446995209
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,17,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.004796113491195136
v25o_n8,rand_b12_p7573,random_shortblock,12,7573,29,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.005531899880137109
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,5,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.005638618048234605
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,11,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.004660244371206961
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,17,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.004939891956186737
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,29,18,0.0056353268937137544,0.00340943238544944,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0060822590844253,-0.004753394948377354
v25o_n8,rand_b13_p11187,random_shortblock,13,11187,5,22,0.005384220548819973,0.003339607721937199,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.0061258173939277,-0.005868526666476092
