variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25p_e,altblock_b24_s4242,sentinel,24,4242,5,22,0.0047086657618386155,0.0011996230107149675,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061183566733143,-0.005079025675928045
v25p_e,altblock_b24_s4242,sentinel,24,4242,11,22,0.0047086657618386155,0.0011996230107149675,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061183566733143,-0.005361193713358586
v25p_e,altblock_b24_s4242,sentinel,24,4242,17,22,0.0047086657618386155,0.0011996230107149675,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061183566733143,-0.00466778232345999
v25p_e,altblock_b24_s4242,sentinel,24,4242,29,22,0.0047086657618386155,0.0011996230107149675,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061183566733143,-0.005308025063464721
v25p_e,altblock_b24_s4242,sentinel,24,4242,5,25,0.004534457458883834,0.0010604343593318966,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061511150823215,-0.005139022672299953
v25p_e,altblock_b24_s4242,sentinel,24,4242,11,25,0.004534457458883834,0.0010604343593318966,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061511150823215,-0.005621916854802139
v25p_e,altblock_b24_s4242,sentinel,24,4242,17,25,0.004534457458883834,0.0010604343593318966,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061511150823215,-0.004835564891945243
v25p_e,altblock_b24_s4242,sentinel,24,4242,29,25,0.004534457458883834,0.0010604343593318966,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061511150823215,-0.005473476311469249
v25p_e,rand_b12_p7573,random_shortblock,12,7573,5,22,0.0047086657618386155,0.0011996230107149675,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061183566733143,-0.0070151188899182865
v25p_e,rand_b12_p7573,random_shortblock,12,7573,11,22,0.0047086657618386155,0.0011996230107149675,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061183566733143,-0.006786190404479064
v25p_e,rand_b12_p7573,random_shortblock,12,7573,17,22,0.0047086657618386155,0.0011996230107149675,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061183566733143,-0.0059919353057453495
v25p_e,rand_b12_p7573,random_shortblock,12,7573,29,22,0.0047086657618386155,0.0011996230107149675,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061183566733143,-0.00671554808930499
v25p_e,rand_b12_p7573,random_shortblock,12,7573,5,25,0.004534457458883834,0.0010604343593318966,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061511150823215,-0.007135258284120216
v25p_e,rand_b12_p7573,random_shortblock,12,7573,11,25,0.004534457458883834,0.0010604343593318966,0.0006207055518506029,0.022365591397849462,-0.0018895769557794,0.0061511150823215,-0.006858248653636834
