variant,scenario,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25n_a,stress_b14_s7070,14,7070,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0053953164384532345
v25n_a,stress_b14_s7070,14,7070,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.00485011179277085
v25n_a,stress_b14_s7070,14,7070,23,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006168231347892922
v25n_a,stress_b14_s7070,14,7070,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006431647559384334
v25n_b,altblock_b16_s4242,16,4242,5,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.005996097399601391
v25n_b,altblock_b16_s4242,16,4242,11,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.004512531671129544
v25n_b,altblock_b16_s4242,16,4242,17,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.005301253393880939
v25n_b,altblock_b16_s4242,16,4242,23,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.005100175935372281
v25n_b,altblock_b16_s4242,16,4242,29,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.006149291934280082
v25n_b,altblock_b16_s4242,16,4242,5,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.006467681824380717
v25n_b,altblock_b16_s4242,16,4242,11,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.004662517295596608
v25n_b,altblock_b16_s4242,16,4242,17,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.00570575378517228
v25n_b,altblock_b16_s4242,16,4242,23,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.005505664497519736
v25n_b,altblock_b16_s4242,16,4242,29,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.006390738509531274
v25n_b,deepcheck_b12_s8080,12,8080,5,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.005634471241269046
v25n_b,deepcheck_b12_s8080,12,8080,11,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.006349102254374911
v25n_b,deepcheck_b12_s8080,12,8080,17,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.005213841648434519
v25n_b,deepcheck_b12_s8080,12,8080,23,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.005887278481391428
v25n_b,deepcheck_b12_s8080,12,8080,29,22,0.005384221433503278,0.003339608203921207,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061258205198997,-0.005149760519751345
v25n_b,deepcheck_b12_s8080,12,8080,5,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.005917680398995029
v25n_b,deepcheck_b12_s8080,12,8080,11,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.006511058891461846
v25n_b,deepcheck_b12_s8080,12,8080,17,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.0056828054784235586
v25n_b,deepcheck_b12_s8080,12,8080,23,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.006010763818792703
v25n_b,deepcheck_b12_s8080,12,8080,29,25,0.005195957077866087,0.0032872417756337757,0.0006714766500265856,0.024086021505376344,-0.0018900199447301,0.0061584886449151,-0.005357500465254505
